"","views","comments","duration","languages","published_year","published_month","general_opinion","speaker_talks","speaker_pop","event","location","tags"
"177",13926113,554,327,47,2008,1,"positive",4,"popular","TED","Other","['animals', 'evolution', 'exploration', 'fish', 'oceans', 'science', 'technology']"
"178",585052,40,1097,22,2008,1,"neutral",4,"popular","TED","Other","['art', 'culture', 'design', 'museums']"
"179",959382,39,1320,23,2008,1,"positive",3,"popular","TED","Other","['architecture', 'business', 'creativity', 'culture', 'design', 'interview', 'invention']"
"180",403089,41,640,22,2008,1,"positive",3,"popular","TED","Other","['culture', 'entertainment', 'guitar', 'live music', 'music', 'performance', 'singer', 'technology']"
"181",611092,95,2128,19,2008,1,"positive",1,"not_popular","TED","Other","['MacArthur grant', 'activism', 'children', 'cities', 'culture', 'live music', 'philanthropy']"
"182",1854024,205,1148,26,2008,1,"positive",1,"not_popular","TED","Other","['culture', 'education', 'entertainment', 'library', 'literature', 'race', 'storytelling']"
"183",594523,51,255,30,2008,1,"positive",5,"very_popular","TED","Other","['entertainment', 'humor', 'music', 'technology']"
"184",670863,34,1056,22,2008,1,"positive",1,"not_popular","TEDGlobal","Other","['art', 'culture', 'entertainment', 'photography']"
"185",324266,117,775,26,2008,1,"neutral",5,"very_popular","TED","Other","['business', 'community', 'culture', 'global issues', 'philanthropy', 'philosophy', 'technology']"
"186",434005,78,819,23,2008,1,"neutral",3,"popular","TED","Other","['business', 'cars', 'cities', 'technology', 'transportation']"
"187",596961,63,943,25,2008,2,"positive",1,"not_popular","TED","Other","['Brazil', 'South America', 'cities', 'culture', 'design', 'green', 'humor', 'infrastructure', 'sustainability', 'transportation']"
"188",700273,30,1295,17,2008,2,"positive",1,"not_popular","TED","Other","['MacArthur grant', 'ancient world', 'art', 'books', 'cities', 'communication', 'culture', 'design', 'humor']"
"189",1359400,165,1045,25,2008,2,"positive",1,"not_popular","TED","Other","['animals', 'bees', 'business', 'culture', 'ecology', 'evolution', 'food', 'garden', 'global issues', 'plants', 'science']"
"190",931001,60,1171,24,2008,2,"neutral",1,"not_popular","TED","Other","['business', 'collaboration', 'communication', 'community', 'culture', 'global issues', 'humanity', 'wikipedia']"
"191",1687185,105,1151,24,2008,2,"positive",1,"not_popular","TED","Other","['live music', 'music', 'performance', 'technology']"
"192",785872,53,518,24,2008,2,"positive",3,"popular","TED","Other","['NASA', 'Planets', 'future', 'history', 'physics', 'rocket science', 'science', 'space', 'storytelling', 'technology']"
"193",545664,29,1066,20,2008,2,"positive",3,"popular","TED","Other","['architecture', 'cities', 'collaboration', 'creativity', 'design', 'museums', 'visualizations']"
"194",487972,46,374,23,2008,2,"positive",1,"not_popular","TED","Other","['collaboration', 'comedy', 'entertainment', 'guitar', 'humor', 'singer', 'storytelling']"
"195",807628,84,927,20,2008,2,"positive",1,"not_popular","TED","Other","['collaboration', 'entertainment', 'humor', 'physics']"
"196",200726,43,326,29,2008,2,"positive",1,"not_popular","TEDGlobal","Other","['Africa', 'collaboration', 'culture', 'global issues', 'politics']"
"197",412154,26,202,32,2008,2,"positive",1,"not_popular","TED","Other","['TED Brain Trust', 'children', 'design', 'entertainment', 'parenting', 'photography', 'rocket science', 'space', 'toy']"
"198",1034064,70,402,26,2008,2,"positive",1,"not_popular","TED","Other","['astronomy', 'collaboration', 'demo', 'science', 'technology', 'telescopes', 'universe']"
"199",777609,61,1237,29,2008,3,"neutral",1,"not_popular","TED","Other","['children', 'collaboration', 'computers', 'design', 'technology']"
"200",1004893,137,954,24,2008,3,"positive",4,"popular","TED","Other","['alternative energy', 'creativity', 'energy', 'genetics', 'global issues', 'invention', 'science', 'technology']"
"201",974087,64,1523,18,2008,3,"positive",6,"very_popular","TED","Other","['demo', 'design', 'entertainment', 'future', 'interface design', 'media', 'movies', 'technology']"
"202",21190883,2877,1099,49,2008,3,"positive",1,"not_popular","TED","Other","['biology', 'brain', 'consciousness', 'global issues', 'illness', 'science']"
"203",620806,9,2678,19,2008,3,"positive",3,"popular","TED","Other","['architecture', 'collaboration', 'design', 'global issues', 'technology']"
"204",1357888,231,1535,32,2008,3,"positive",1,"not_popular","TED","Other","['TED Prize', 'activism', 'children', 'collaboration', 'culture', 'design', 'education', 'entertainment', 'global issues', 'teaching', 'writing']"
"205",1277619,456,1288,30,2008,3,"positive",3,"popular","TED","Other","['TED Prize', 'collaboration', 'faith', 'global issues', 'religion']"
"206",473165,69,1490,22,2008,3,"positive",1,"not_popular","TED","Other","['Africa', 'TED Prize', 'education', 'math', 'physics', 'science', 'technology']"
"207",763815,67,1917,23,2008,3,"neutral",1,"not_popular","Other","Other","['architecture', 'cities', 'green']"
"208",1485761,156,242,38,2008,3,"positive",1,"not_popular","TED","Other","['biology', 'brain', 'business', 'demo', 'medicine', 'science', 'technology', 'visualizations']"
"209",2283491,251,1077,27,2008,3,"positive",1,"not_popular","TED","Other","['culture', 'education', 'science', 'technology', 'web']"
"210",294936,67,419,31,2008,3,"positive",3,"popular","TEDGlobal","Other","['Africa', 'entertainment', 'guitar', 'live music', 'music', 'performance']"
"211",1224127,82,264,40,2008,4,"neutral",1,"not_popular","TED","Other","['art', 'demo', 'design', 'entertainment', 'history', 'technology']"
"212",311741,39,230,36,2008,4,"neutral",3,"popular","TED","Other","['education', 'history', 'math', 'science', 'space', 'technology', 'war']"
"213",480377,68,240,34,2008,4,"negative",1,"not_popular","TED","Other","['animation', 'art', 'demo', 'design', 'entertainment', 'film', 'music', 'online video', 'visualizations']"
"214",8655723,551,612,39,2008,4,"positive",1,"not_popular","TED","Other","['String theory', 'evolution', 'math', 'physics', 'science', 'time', 'universe']"
"215",1751426,664,1674,44,2008,4,"neutral",4,"popular","TED","Other","['activism', 'climate change', 'global issues', 'science']"
"216",5483940,258,340,36,2008,4,"positive",1,"not_popular","TED","Other","['business', 'demo', 'design', 'education', 'entertainment', 'gaming', 'hack', 'technology']"
"217",497153,87,1241,21,2008,4,"positive",1,"not_popular","TED","Other","['creativity', 'demo', 'design', 'entertainment', 'health care', 'live music', 'music', 'technology', 'writing']"
"218",753974,92,1072,24,2008,4,"neutral",1,"not_popular","TEDGlobal","Other","['Google', 'business', 'collaboration', 'economics', 'law', 'social change', 'technology', 'wikipedia']"
"219",371754,51,1003,19,2008,4,"neutral",1,"not_popular","TEDGlobal","Other","['Africa', 'activism', 'global development', 'global issues', 'health', 'health care', 'heart health', 'public health', 'science']"
"220",2477746,145,1372,34,2008,4,"positive",1,"not_popular","TED","Other","['culture', 'entertainment', 'storytelling', 'writing']"
"221",4119616,534,1146,35,2008,4,"positive",3,"popular","TED","Other","['String theory', 'TED Brain Trust', 'physics', 'science', 'universe']"
"222",3074172,292,899,37,2008,4,"positive",4,"popular","TED","Other","['String theory', 'big bang', 'education', 'physics', 'science', 'technology']"
"223",362609,39,1041,17,2008,4,"positive",1,"not_popular","TED","Other","['entertainment', 'humor', 'live music', 'music', 'performance']"
"224",315244,32,1197,18,2008,5,"neutral",1,"not_popular","TEDGlobal","Other","['Africa', 'education', 'global issues', 'philanthropy', 'technology']"
"225",4060628,356,1064,28,2008,5,"positive",1,"not_popular","TED","Other","['biology', 'design', 'food', 'global issues', 'pollution', 'science', 'technology']"
"226",442623,69,1071,18,2008,5,"neutral",1,"not_popular","TED","Other","['bacteria', 'biology', 'disease', 'evolution', 'global issues', 'health', 'illness', 'medicine', 'microbiology', 'science']"
"227",944836,82,2222,18,2008,5,"positive",1,"not_popular","TED","Other","['MacArthur grant', 'dance', 'entertainment', 'math', 'music', 'physics', 'sports']"
"228",2398373,303,606,33,2008,5,"positive",1,"not_popular","TED","Other","['animals', 'design', 'hack', 'intelligence', 'interface design', 'technology']"
"229",1888717,211,269,49,2008,5,"neutral",1,"not_popular","TED","Other","['Google', 'business', 'economics', 'entertainment', 'global issues', 'media', 'news']"
"230",3830672,537,1208,30,2008,5,"neutral",1,"not_popular","Other","Other","['environment', 'food', 'green', 'obesity', 'sustainability']"
"231",1281570,111,1099,23,2008,5,"positive",1,"not_popular","TED","Other","['adventure', 'animals', 'biodiversity', 'education', 'exploration', 'fish', 'oceans', 'science', 'submarine']"
"232",1109822,60,1063,27,2008,5,"positive",3,"popular","TED","Other","['business', 'computers', 'creativity', 'design', 'sex', 'society']"
"233",672113,76,944,24,2008,5,"positive",1,"not_popular","TED","Other","['art', 'design', 'engineering', 'entertainment', 'humor', 'philosophy']"
"234",230569,49,863,21,2008,5,"neutral",1,"not_popular","TEDGlobal","Other","['activism', 'design', 'health', 'health care', 'invention', 'public health', 'technology']"
"235",990220,139,1011,23,2008,5,"neutral",3,"popular","TED","Other","['Africa', 'activism', 'business', 'economics', 'global development', 'global issues', 'inequality', 'politics', 'poverty']"
"236",735638,358,1168,23,2008,6,"neutral",1,"not_popular","TED","Other","['brain', 'culture', 'design', 'evolution', 'meme', 'technology']"
"237",437132,57,1034,18,2008,6,"positive",4,"popular","TED","Other","['TED Brain Trust', 'animals', 'archaeology', 'dinosaurs', 'entertainment', 'exploration', 'fish', 'humor', 'photography']"
"238",82488,43,386,8,2008,6,"positive",3,"popular","TEDGlobal","Other","['Africa', 'guitar', 'live music', 'music', 'singer']"
"239",984223,174,1152,20,2008,6,"positive",3,"popular","TED","Other","['anthropology', 'beauty', 'culture', 'faith', 'global issues', 'photography', 'religion']"
"240",785293,76,135,61,2008,6,"neutral",3,"popular","TED","Other","['culture', 'global issues', 'history', 'language', 'physics']"
"241",838799,85,1038,24,2008,6,"positive",3,"popular","TED","Other","['computers', 'engineering', 'history', 'library', 'military', 'science', 'software', 'technology']"
"242",1520108,218,674,34,2008,6,"neutral",1,"not_popular","TED","Other","['art', 'beauty', 'business', 'culture', 'photography', 'plastic', 'statistics']"
"243",1384333,102,192,52,2008,6,"neutral",4,"popular","TED","Other","['aging', 'genetics', 'health', 'health care', 'medicine', 'science']"
"244",799797,83,1222,19,2008,6,"positive",5,"very_popular","TED","Other","['animals', 'design', 'evolution', 'robots', 'science', 'technology', 'transportation']"
"245",857181,131,211,51,2008,6,"neutral",1,"not_popular","TED","Other","['Vaccines', 'design', 'food', 'global issues', 'invention', 'medicine', 'technology']"
"246",749952,119,1138,25,2008,6,"neutral",3,"popular","TEDGlobal","Other","['business', 'cars', 'culture', 'economics', 'parenting', 'statistics', 'transportation']"
"247",9315483,638,1243,45,2008,6,"positive",1,"not_popular","TED","Other","['conducting', 'creativity', 'culture', 'entertainment', 'live music', 'music', 'performance']"
"248",398643,43,1000,18,2008,6,"neutral",6,"very_popular","Other","Other","['activism', 'computers', 'design', 'technology']"
"249",680591,42,140,39,2008,6,"positive",4,"popular","TED","Other","['culture', 'entertainment', 'genetics', 'live music', 'piano', 'science', 'singer']"
"250",217663,50,186,23,2008,6,"negative",1,"not_popular","TED","Other","['entertainment', 'live music', 'music']"
"251",497899,38,241,32,2008,6,"positive",4,"popular","TED","Other","['business', 'flight', 'science', 'space', 'technology', 'universe']"
"252",1123955,197,1507,25,2008,7,"positive",1,"not_popular","Other","Other","['art', 'children', 'family', 'global issues', 'media', 'photography', 'storytelling']"
"253",327542,49,559,25,2008,7,"positive",3,"popular","TED","Other","['entertainment', 'guitar', 'live music', 'music', 'peace', 'performance', 'singer', 'storytelling']"
"254",368974,41,1098,20,2008,7,"neutral",1,"not_popular","TEDGlobal","Other","['Africa', 'activism', 'animals', 'biodiversity', 'ecology', 'trees', 'war']"
"255",325148,43,1100,19,2008,7,"positive",1,"not_popular","TED","Other","['animals', 'animation', 'biomechanics', 'demo', 'design', 'entertainment', 'gaming', 'technology', 'virtual reality']"
"256",920941,166,240,38,2008,7,"neutral",3,"popular","TED","Other","['culture', 'film', 'library', 'movies', 'personal growth', 'storytelling']"
"257",1097533,64,1246,24,2008,7,"neutral",6,"very_popular","TEDGlobal","Other","['business', 'cognitive science', 'collaboration', 'culture', 'social change', 'society', 'technology']"
"258",1013879,59,334,24,2008,7,"positive",4,"popular","TED","Other","['entertainment', 'humor', 'live music', 'love', 'music', 'performance', 'piano', 'women']"
"259",895199,87,1151,24,2008,7,"positive",1,"not_popular","TED","Other","['Planets', 'astrobiology', 'astronomy', 'biotech', 'exploration', 'extraterrestrial life', 'physics', 'science', 'technology', 'universe']"
"260",4883112,229,956,33,2008,7,"positive",3,"popular","TED","Other","['brain', 'cognitive science', 'culture', 'literature', 'love', 'poetry', 'psychology', 'relationships', 'science', 'technology']"
"261",1532675,791,1580,27,2008,7,"positive",1,"not_popular","TED","Other","['Christianity', 'God', 'death', 'faith', 'religion', 'technology']"
"262",2291701,583,1060,39,2008,7,"positive",4,"popular","Other","Other","['comedy', 'culture', 'entertainment', 'humanity', 'humor', 'religion', 'writing']"
"263",13327101,669,1189,28,2008,7,"positive",1,"not_popular","TED","Other","['brain', 'entertainment', 'illusion', 'magic']"
"264",4190393,224,1422,36,2008,7,"positive",1,"not_popular","TED","Other","['brain', 'education', 'evolutionary psychology', 'happiness', 'introvert', 'personality', 'psychology', 'science', 'technology']"
"265",294961,15,153,43,2008,7,"positive",1,"not_popular","TEDGlobal","Other","['Africa', 'art', 'business', 'design']"
"266",843859,137,974,28,2008,7,"positive",3,"popular","TED","Other","['Africa', 'culture', 'entertainment', 'humanity', 'humor', 'literature', 'poetry', 'writing']"
"267",656400,70,936,23,2008,7,"neutral",1,"not_popular","TED","Other","['Africa', 'ancient world', 'anthropology', 'apes', 'evolution', 'human origins', 'humanity', 'paleontology', 'science']"
"268",855052,79,1229,24,2008,7,"positive",3,"popular","TED","Other","['art', 'culture', 'entertainment', 'global issues', 'happiness', 'software', 'storytelling', 'web']"
